,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,S_degassed,CO2_degassed,S_CO2_degassed
234,97.76632071,-8.263206348,1506.377531,2.189410167,170.5597325,0.002484687,0.969764347,0.168874249,0.608173882,0.222951869,0.12171118,0.047163069,0.9908477,1.106816854,17.95323982,0.946088635,0.011799571,0.042111794,25.54871512,116.7301838,66.58433485,9.371771077,0,67.77842133,0.720720775,0.979555642,576.6114341,131.7029514,45.68758887,-19.4094162,0.00435375,9.09E-05,0.004761512,0.001845085,0.029545656,0.079398684,0.271199552,0,0,-7.14406321,-19.51382553,-9.463206348,1306.337696,4874.18456,2.348944889,0.168874249,0.608173882,0.222951869,0.12171118,0.047163069,0.946088635,0.011799571,0.042111794,1.320224191,2.752687035,-0.324327153,-0.324327153,-3.077014188,4801.242221,0,0.56960642,0.957360067,0.594976163
235,96.27760809,-8.264398923,1474.480155,2.179853083,164.4443178,0.002432686,0.9699858,0.168131483,0.613110838,0.218757679,0.121257741,0.046873742,0.987149013,1.102930326,17.95434242,0.944521775,0.011991021,0.043487204,25.76138936,119.1888623,67.66706473,9.452667366,0,68.88109934,0.721207825,0.979571485,572.5714146,128.7605563,44.54896639,-19.48845611,0.004254571,8.87E-05,0.004842335,0.001871867,0.029498539,0.079264222,0.271219106,0,0,-7.173561749,-19.59308975,-9.464398923,1306.073715,4868.815132,2.335691751,0.168131483,0.613110838,0.218757679,0.121257741,0.046873742,0.944521775,0.011991021,0.043487204,1.301110741,2.780080184,-0.295811992,-0.295811992,-3.075892176,4796.033616,0,0.578719956,0.958888921,0.603531799
236,94.78889546,-8.265591498,1442.345708,2.169946232,158.4733338,0.002380285,0.970214797,0.167343101,0.618057577,0.214599322,0.120779749,0.046563352,0.983473615,1.099063453,17.95088264,0.942903039,0.012187065,0.044909896,25.98561534,121.7438063,68.78943479,9.533076991,0,70.02424335,0.721749198,0.979586961,568.4002916,125.8271475,43.40746393,-19.56736134,0.004154781,8.66E-05,0.004924249,0.00189841,0.029449736,0.079125434,0.271238221,0,0,-7.203011485,-19.67221519,-9.465591498,1305.785488,4863.249902,2.321862215,0.167343101,0.618057577,0.214599322,0.120779749,0.046563352,0.942903039,0.012187065,0.044909896,1.28239121,2.807574235,-0.26704809,-0.26704809,-3.074622326,4790.63124,0,0.587901226,0.960381667,0.612153737
237,93.30018283,-8.266784072,1410.001734,2.159679331,152.6471018,0.002327528,0.97045134,0.166509347,0.623011021,0.210479632,0.120277534,0.046231813,0.979821672,1.095216306,17.94277177,0.941231317,0.012387748,0.046380935,26.22204643,124.3999387,69.95353855,9.612913734,0,71.20999217,0.722347039,0.979602058,564.0946597,122.9042526,42.26398696,-19.64612811,0.004054473,8.44E-05,0.005007219,0.001924655,0.02939921,0.078982225,0.271256883,0,0,-7.232410695,-19.75119741,-9.466784072,1305.472377,4857.48317,2.307440057,0.166509347,0.623011021,0.210479632,0.120277534,0.046231813,0.941231317,0.012387748,0.046380935,1.264070971,2.83513714,-0.238061577,-0.238061577,-3.073198717,4785.029461,0,0.597142362,0.961838225,0.620834509
238,91.81147021,-8.267976647,1377.477167,2.149042158,146.9657578,0.002274461,0.970695429,0.165630615,0.627968007,0.206401377,0.119751519,0.045879096,0.976193362,1.091388962,17.92993319,0.939505546,0.012593111,0.047901343,26.4713756,127.1624903,71.16160734,9.69208972,0,72.44062529,0.723003529,0.979616768,559.6512076,119.9934476,41.11948277,-19.72475255,0.003953746,8.23E-05,0.005091209,0.001950539,0.029346927,0.078834507,0.27127508,0,0,-7.261757623,-19.83003192,-9.467976647,1305.133756,4851.509277,2.292409354,0.165630615,0.627968007,0.206401377,0.119751519,0.045879096,0.939505546,0.012593111,0.047901343,1.246154745,2.862735329,-0.208879991,-0.208879991,-3.071615321,4779.222683,0,0.606435095,0.963258561,0.629566266
239,90.32275758,-8.269169222,1344.802219,2.13802458,141.4292472,0.002221135,0.970947063,0.164707451,0.632925302,0.202367246,0.119202223,0.045505229,0.972588875,1.087581505,17.91230324,0.937724717,0.012803188,0.049472095,26.7343384,130.0370247,72.41602129,9.770515712,0,73.71857417,0.723720887,0.97963108,555.0667318,117.0963494,39.97493684,-19.80323072,0.003852699,8.01E-05,0.005176181,0.001975997,0.029292854,0.078682197,0.271292798,0,0,-7.291050476,-19.90871412,-9.469169222,1304.769017,4845.322622,2.276754546,0.164707451,0.632925302,0.202367246,0.119202223,0.045505229,0.937724717,0.012803188,0.049472095,1.228646577,2.890333826,-0.179532174,-0.179532174,-3.069866,4773.205369,0,0.615770795,0.964642688,0.63834081
240,88.83404496,-8.270361796,1312.008248,2.126616585,136.0373213,0.002167598,0.971206236,0.163740553,0.637879612,0.198379834,0.118630254,0.0451103,0.969008416,1.083794029,17.88983202,0.935887884,0.013018005,0.051094111,27.01171605,133.0294654,73.71932141,9.84810146,0,75.04643449,0.724501362,0.979644985,550.3381523,114.2146075,38.83136861,-19.88155865,0.003751439,7.79E-05,0.005262095,0.002000962,0.029236958,0.078525216,0.271310024,0,0,-7.320287435,-19.98723933,-9.470361796,1304.377568,4838.917674,2.260460502,0.163740553,0.637879612,0.198379834,0.118630254,0.0451103,0.935887884,0.013018005,0.051094111,1.211549797,2.917896375,-0.150048148,-0.150048148,-3.067944522,4766.972056,0,0.625140501,0.96599067,0.647149626
241,87.34533233,-8.271554371,1279.127611,2.114808307,130.7895346,0.002113905,0.971472952,0.162730773,0.642827598,0.194441629,0.118036316,0.044694457,0.965452204,1.080026635,17.86248403,0.933994164,0.013237584,0.052768253,27.30433904,136.1461261,75.07422295,9.924756248,0,76.4269798,0.725347234,0.979658472,545.4625376,111.3498953,37.68982698,-19.95973228,0.003650072,7.58E-05,0.00534891,0.002025365,0.029179211,0.078363491,0.271326745,0,0,-7.349466646,-20.06560282,-9.471554371,1303.958841,4832.288995,2.243512622,0.162730773,0.642827598,0.194441629,0.118036316,0.044694457,0.933994164,0.013237584,0.052768253,1.194866995,2.945385582,-0.120458981,-0.120458981,-3.065844562,4760.517367,0,0.634534968,0.967302616,0.655983926
242,85.8566197,-8.272746946,1246.193508,2.102590057,125.6852437,0.002060107,0.971747205,0.161679111,0.647765889,0.190555001,0.117421202,0.044257909,0.961920472,1.076279432,17.83023879,0.932042746,0.013461937,0.054495317,27.61309099,139.3937449,76.48363008,10.00038906,0,77.86317655,0.726260808,0.979671532,540.437107,108.5038995,36.55138573,-20.03774749,0.00354871,7.36E-05,0.005436584,0.002049134,0.029119586,0.078196954,0.271342947,0,0,-7.378586232,-20.14379978,-9.472746946,1303.512289,4825.43125,2.225896858,0.161679111,0.647765889,0.190555001,0.117421202,0.044257909,0.932042746,0.013461937,0.054495317,1.178600004,2.97276308,-0.090796638,-0.090796638,-3.063559718,4753.836035,0,0.643944712,0.968578689,0.664834689
243,84.36790708,-8.27393952,1213.239805,2.089952345,120.723608,0.002006261,0.972028991,0.160586717,0.652691098,0.186722185,0.116785793,0.043800924,0.958413474,1.07255254,17.79309125,0.930032895,0.013691073,0.056276032,27.93891305,142.7795213,77.95065225,10.07490913,0,79.35820069,0.727244414,0.979684157,535.2592522,105.6783113,35.4171376,-20.11560012,0.003447464,7.15E-05,0.005525073,0.002072198,0.029058059,0.078025545,0.27135862,0,0,-7.407644291,-20.22182532,-9.47393952,1303.03739,4818.339226,2.207599801,0.160586717,0.652691098,0.186722185,0.116785793,0.043800924,0.930032895,0.013691073,0.056276032,1.162749877,2.999989695,-0.061093819,-0.061093819,-3.061083513,4746.922907,0,0.653360056,0.969819098,0.673692709
244,82.87919445,-8.275132095,1180.300856,2.076885907,115.9035914,0.001952422,0.972318309,0.159454883,0.657599837,0.18294528,0.116131056,0.043323827,0.954931476,1.068846088,17.7510521,0.927963955,0.013924992,0.058111053,28.28280878,146.3111582,79.47862225,10.14822641,0,80.91545618,0.728300404,0.979696338,529.9265539,102.8748154,34.28818896,-20.19328596,0.003346448,6.94E-05,0.005614335,0.002094483,0.028994607,0.077849208,0.27137375,0,0,-7.436638898,-20.29967453,-9.475132095,1302.53365,4811.007841,2.188608757,0.159454883,0.657599837,0.18294528,0.116131056,0.043323827,0.927963955,0.013924992,0.058111053,1.147316881,3.027025623,-0.031383783,-0.031383783,-3.058409406,4739.772967,0,0.662771184,0.971024102,0.682548644
245,81.39048182,-8.27632467,1147.411314,2.063381722,111.2239657,0.001898646,0.97261515,0.158285039,0.662488735,0.179226226,0.115458037,0.042827002,0.951474769,1.065160218,17.70414795,0.925835353,0.014163687,0.06000096,28.64584959,149.9969084,81.07111634,10.22025183,0,82.53859546,0.729431145,0.979708065,524.4367865,100.0950791,33.16565405,-20.27080075,0.003245774,6.72E-05,0.005704327,0.002115914,0.028929211,0.077667898,0.271388326,0,0,-7.465568109,-20.37734243,-9.47632467,1302.000606,4803.43216,2.16891177,0.158285039,0.662488735,0.179226226,0.115458037,0.042827002,0.925835353,0.014163687,0.06000096,1.132300486,3.053830624,-0.001700174,-0.001700174,-3.055530798,4732.381339,0,0.672168196,0.972194009,0.691393066
246,79.9017692,-8.277517244,1114.605935,2.049431031,106.6833152,0.00184499,0.972919513,0.15707874,0.667354451,0.175566809,0.114767857,0.042310883,0.948043661,1.061495082,17.65242128,0.923646601,0.014407148,0.061946252,29.02918086,153.8456268,82.73197665,10.29089794,0,84.23154237,0.730639023,0.979719331,518.7879388,97.34074277,32.0506486,-20.34814018,0.003145557,6.51E-05,0.005795006,0.002136416,0.028861854,0.077481572,0.271402337,0,0,-7.494429964,-20.454824,-9.477517244,1301.437824,4795.607399,2.148497715,0.15707874,0.667354451,0.175566809,0.114767857,0.042310883,0.923646601,0.014407148,0.061946252,1.117699369,3.080364212,0.027923172,0.027923172,-3.052441041,4724.743304,0,0.681541162,0.973329171,0.700216516
247,78.41305657,-8.278709819,1081.919383,2.035025348,102.2800431,0.001791509,0.973231395,0.155837666,0.672193692,0.171968643,0.114061707,0.041775958,0.944638483,1.057850845,17.59593038,0.921397298,0.014655354,0.063947348,29.43402882,157.8668284,84.4653362,10.36007923,0,85.99851766,0.731926436,0.979730128,512.9782191,94.61340829,30.94428409,-20.42529989,0.00304591,6.30E-05,0.005886332,0.002155913,0.028792524,0.077290198,0.271415773,0,0,-7.523222488,-20.5321142,-9.478709819,1300.844904,4787.52894,2.127356321,0.155837666,0.672193692,0.171968643,0.114061707,0.041775958,0.921397298,0.014655354,0.063947348,1.103511416,3.106585852,0.057452408,0.057452408,-3.049133444,4716.854301,0,0.690880176,0.974429989,0.709009558
248,76.92434394,-8.279902394,1049.386036,2.020156472,98.01237899,0.00173826,0.973550779,0.154563602,0.677003228,0.16843317,0.113340839,0.041222763,0.94125959,1.054227685,17.53474901,0.919087133,0.014908282,0.066004586,29.86170828,162.070754,86.27564692,10.4277124,0,87.84406756,0.733295794,0.979740448,507.0060587,91.91462946,29.84766141,-20.50227551,0.002946943,6.09E-05,0.005978264,0.002174332,0.028721209,0.077093751,0.271428622,0,0,-7.551943696,-20.60920795,-9.479902394,1300.221478,4779.192327,2.1054782,0.154563602,0.677003228,0.16843317,0.113340839,0.041222763,0.919087133,0.014908282,0.066004586,1.089733731,3.132455151,0.08685387,0.08685387,-3.045601281,4708.709938,0,0.700175418,0.975496905,0.717762829
249,75.43563132,-8.281094968,1017.039791,2.004816488,93.87838706,0.001685299,0.973877669,0.153258434,0.68177991,0.164961656,0.112606561,0.040651873,0.937907365,1.050625796,17.46896595,0.916715881,0.015165902,0.068118217,30.31363132,166.468443,88.16771099,10.4937171,0,89.77309584,0.73474952,0.979750285,500.8701344,89.24590228,28.7618647,-20.57906262,0.002848767,5.89E-05,0.006070766,0.002191595,0.0286479,0.076892212,0.271440875,0,0,-7.580591597,-20.68610016,-9.481094968,1299.567214,4770.593279,2.082854936,0.153258434,0.68177991,0.164961656,0.112606561,0.040651873,0.916715881,0.015165902,0.068118217,1.076362657,3.157932054,0.116094266,0.116094266,-3.041837787,4700.305989,0,0.709417202,0.976530403,0.726467092
250,73.94691869,-8.282287543,984.91388,1.988997769,89.87597631,0.001632678,0.974212053,0.151924136,0.686520681,0.161555183,0.111860229,0.040063907,0.934582216,1.047045388,17.39868448,0.914283408,0.01542818,0.070288412,30.79131715,171.0718167,90.14671617,10.55801596,0,91.79089975,0.736290044,0.979759631,494.5693578,86.60865497,27.68795611,-20.65565678,0.002751487,5.68E-05,0.006163804,0.002207631,0.028572594,0.07668557,0.271452522,0,0,-7.609164191,-20.76278573,-9.482287543,1298.881813,4761.727678,2.059479056,0.151924136,0.686520681,0.161555183,0.111860229,0.040063907,0.914283408,0.01542818,0.070288412,1.063393789,3.182977029,0.145140853,0.145140853,-3.037836176,4691.638399,0,0.718596034,0.977531006,0.73511329
251,72.45820607,-8.283480117,953.0406885,1.972692965,86.00291096,0.001580451,0.974553926,0.150562754,0.691222591,0.158214654,0.111103238,0.039459516,0.931284583,1.043486687,17.3240216,0.911789661,0.015695077,0.072515262,31.29640326,175.8937705,92.21827546,10.62053512,0,93.90321063,0.737919807,0.979768479,488.1028874,84.00424016,26.62696958,-20.73205351,0.002655207,5.48E-05,0.006257345,0.002222364,0.028495287,0.076473821,0.271463556,0,0,-7.637659478,-20.83925955,-9.483480117,1298.165011,4752.591578,2.035344082,0.150562754,0.691222591,0.158214654,0.111103238,0.039459516,0.911789661,0.015695077,0.072515262,1.050822,3.207551244,0.173961615,0.173961615,-3.03358963,4682.703275,0,0.72770266,0.978499272,0.743692592
252,70.96949344,-8.284672692,921.4515916,1.955894997,82.256822,0.00152867,0.974903278,0.149176395,0.695882814,0.154940791,0.110337017,0.038839378,0.928014939,1.039949937,17.24510728,0.909234674,0.015966552,0.074798774,31.83065796,180.9482795,94.38847193,10.68120446,0,96.1162396,0.739641259,0.979776825,481.4701277,81.43392664,25.57990601,-20.80824832,0.002560026,5.28E-05,0.006351363,0.002235723,0.028415981,0.076256969,0.271473966,0,0,-7.666075459,-20.91551652,-9.484672692,1297.416578,4743.181186,2.010444536,0.149176395,0.695882814,0.154940791,0.110337017,0.038839378,0.909234674,0.015966552,0.074798774,1.038641471,3.231616733,0.202525427,0.202525427,-3.029091306,4673.496885,0,0.736728117,0.979435794,0.752196439
253,69.48078081,-8.285865267,890.1767982,1.938597035,78.63521927,0.001477383,0.975260101,0.147767215,0.700498653,0.151734132,0.109563016,0.038204199,0.924773791,1.036435404,17.16208349,0.906618559,0.016242557,0.077138884,32.39599472,186.2505166,96.66390947,10.73995789,0,98.43672937,0.741456862,0.979784662,474.6707295,78.89889252,24.54772827,-20.88423672,0.002466041,5.09E-05,0.006445833,0.002247637,0.028334677,0.076035022,0.271483746,0,0,-7.694410136,-20.99155155,-9.485865267,1296.636318,4733.492861,1.984775948,0.147767215,0.700498653,0.151734132,0.109563016,0.038204199,0.906618559,0.016242557,0.077138884,1.026845718,3.255136549,0.230802212,0.230802212,-3.024334337,4664.015644,0,0.745663772,0.980341195,0.760616585
254,67.99206819,-8.287057841,859.2452109,1.920792475,75.1355041,0.001426638,0.975624389,0.146337402,0.705067557,0.148595041,0.108782701,0.037554701,0.921561687,1.032943376,17.07510321,0.903941503,0.016523046,0.07953545,32.99448843,191.8169879,99.05177021,10.79673359,0,100.8720129,0.743369087,0.979791984,467.7045893,76.40021922,23.53135695,-20.96001417,0.002373341,4.89E-05,0.006540737,0.002258038,0.028251381,0.075807997,0.271492888,0,0,-7.722661517,-21.06735954,-9.487057841,1295.824065,4723.523099,1.958334863,0.146337402,0.705067557,0.148595041,0.108782701,0.037554701,0.903941503,0.016523046,0.07953545,1.015427628,3.278074904,0.258763078,0.258763078,-3.019311825,4654.256103,0,0.754501368,0.981216124,0.768945138
255,66.50335556,-8.288250416,828.684303,1.902474908,71.75498225,0.001376479,0.975996124,0.144889166,0.709587126,0.145523707,0.107997548,0.036891618,0.918379216,1.029474163,16.98432935,0.901203762,0.016807969,0.081988268,33.62839394,197.6656854,101.55988,10.85147407,0,103.4300801,0.745380422,0.979798788,460.5718388,73.93888647,22.53166649,-21.03557616,0.002282011,4.70E-05,0.006636061,0.002266857,0.028166101,0.075575916,0.271501384,0,0,-7.750827618,-21.14293546,-9.488250416,1294.979684,4713.268511,1.931118797,0.144889166,0.709587126,0.145523707,0.107997548,0.036891618,0.901203762,0.016807969,0.081988268,1.004379491,3.300397286,0.286380444,0.286380444,-3.014016842,4644.214932,0,0.763233056,0.982061254,0.777174594
256,65.01464293,-8.289442991,798.5200118,1.883638084,68.49087704,0.00132695,0.976375306,0.143424726,0.714055123,0.142520151,0.107209031,0.036215694,0.915227015,1.026028103,16.88993362,0.898405655,0.017097277,0.084497069,34.30016718,203.816261,104.1967826,10.90412653,0,106.1196539,0.747493368,0.979805066,453.2728516,71.51576857,21.54948171,-21.11091816,0.002192132,4.52E-05,0.006731797,0.002274031,0.028078847,0.075338804,0.271509228,0,0,-7.778906465,-21.21827426,-9.489442991,1294.10307,4702.725809,1.903126281,0.143424726,0.714055123,0.142520151,0.107209031,0.036215694,0.898405655,0.017097277,0.084497069,0.993693036,3.322070567,0.31362815,0.31362815,-3.008442417,4633.888899,0,0.771851425,0.982877281,0.78529786
257,63.52593031,-8.290635565,768.77665,1.864275868,65.34034248,0.00127809,0.97676192,0.141946293,0.718469475,0.139584231,0.106418619,0.035527674,0.91210577,1.022605561,16.79209539,0.895547554,0.017390918,0.087061527,35.01248943,210.2902262,106.9718254,10.95464267,0,108.9502772,0.749710449,0.979810817,445.8082232,69.1316311,20.58557551,-21.18603562,0.002103778,4.33E-05,0.00682794,0.002279496,0.027989629,0.075096694,0.271516414,0,0,-7.806896093,-21.29337096,-9.490635565,1293.194141,4691.891778,1.874356778,0.141946293,0.718469475,0.139584231,0.106418619,0.035527674,0.895547554,0.017390918,0.087061527,0.983359468,3.343063088,0.34048155,0.34048155,-3.002581538,4623.274848,0,0.780349529,0.983664914,0.793308287
258,62.03721768,-8.29182814,739.4768356,1.84438219,62.30047634,0.001229937,0.977155948,0.140456066,0.722828283,0.136715651,0.105627767,0.0348283,0.909016223,1.019206934,16.69100054,0.892629883,0.017688845,0.089681272,35.76829503,217.1111797,109.8952562,11.00297878,0,111.9324125,0.752034209,0.979816033,438.1787672,66.78712956,19.64066628,-21.26092403,0.002017016,4.16E-05,0.006924497,0.002283192,0.027898461,0.074849622,0.271522935,0,0,-7.834794554,-21.36822058,-9.49182814,1292.25284,4680.763248,1.844810672,0.140456066,0.722828283,0.136715651,0.105627767,0.0348283,0.892629883,0.017688845,0.089681272,0.973369502,3.363344719,0.366917584,0.366917584,-2.996427135,4612.369667,0,0.788720904,0.984424881,0.801199685
259,60.54850505,-8.293020715,710.6414397,1.823950989,59.36833295,0.001182524,0.977557392,0.138956214,0.727129821,0.133913965,0.104837909,0.034118305,0.905959179,1.015832654,16.58684029,0.889653099,0.01799101,0.092355891,36.57080344,224.3050694,112.9783358,11.04909597,0,115.0775561,0.754467225,0.979820712,430.3855141,64.48280845,18.71541658,-21.33557886,0.001931909,3.98E-05,0.007021475,0.002285059,0.027805357,0.074597624,0.271528786,0,0,-7.862599912,-21.4428182,-9.493020715,1291.279128,4669.337067,1.814489277,0.138956214,0.727129821,0.133913965,0.104837909,0.034118305,0.889653099,0.01799101,0.092355891,0.963713397,3.382886911,0.392914841,0.392914841,-2.989972071,4601.170264,0,0.796959589,0.985157917,0.808966334
260,59.05979243,-8.294213289,682.2895534,1.802976146,56.54093563,0.001135884,0.977966236,0.13744887,0.731372542,0.131178588,0.104050458,0.033398412,0.902935507,1.01248319,16.4798101,0.886617691,0.01829737,0.095084939,37.42355603,231.9004942,116.2334674,11.09295968,0,118.3983702,0.757012102,0.979824849,422.4296849,62.21910113,17.81043247,-21.40999558,0.001848512,3.81E-05,0.007118893,0.002285042,0.027710333,0.074340743,0.27153396,0,0,-7.890310244,-21.51715895,-9.494213289,1290.272983,4657.610058,1.783394723,0.13744887,0.731372542,0.131178588,0.104050458,0.033398412,0.886617691,0.01829737,0.095084939,0.954380987,3.401662723,0.418453593,0.418453593,-2.98320913,4589.673525,0,0.805060128,0.985864766,0.816603002
261,57.5710798,-8.295405864,654.4384708,1.781451418,53.81528866,0.001090044,0.978382464,0.135936122,0.735555074,0.128508804,0.103266796,0.032669326,0.899946154,1.009159052,16.37010862,0.883524165,0.018607885,0.09786795,38.3304588,239.9290526,119.6743455,11.1345397,0,121.9088358,0.759671487,0.97982844,414.3126856,59.99633156,16.92626262,-21.4841697,0.001766876,3.64E-05,0.007216775,0.002283088,0.027613403,0.07407902,0.271538451,0,0,-7.917923647,-21.59123797,-9.495405864,1289.234395,4645.578986,1.751529943,0.135936122,0.735555074,0.128508804,0.103266796,0.032669326,0.883524165,0.018607885,0.09786795,0.945361707,3.419646826,0.443515822,0.443515822,-2.976131004,4577.87628,0,0.81301758,0.986546178,0.824104941
262,56.08236718,-8.296598439,627.1036892,1.759370353,51.18838871,0.001045031,0.978806074,0.134420005,0.739676221,0.125903774,0.102488274,0.031931731,0.896992146,1.005860798,16.25793665,0.880373034,0.01892252,0.100704446,39.29583197,248.4257478,123.3161301,11.17381015,0,125.6244297,0.762448074,0.97983148,406.0361019,57.81471604,16.0633987,-21.55809671,0.001687043,3.47E-05,0.007315153,0.002279144,0.027514585,0.073812499,0.271542254,0,0,-7.945438232,-21.66505046,-9.496598439,1288.163361,4633.240513,1.718898657,0.134420005,0.739676221,0.125903774,0.102488274,0.031931731,0.880373034,0.01892252,0.100704446,0.936644621,3.436815495,0.468085228,0.468085228,-2.968730268,4565.775257,0,0.820827517,0.987202903,0.831467893
263,54.59365455,-8.297791013,600.2989255,1.736726211,48.65723566,0.001000867,0.979237036,0.132902495,0.743734959,0.123362546,0.101716208,0.031186287,0.894074605,1.002589036,16.14349629,0.877164807,0.019241247,0.103593946,40.32446768,257.4294582,127.1756485,11.21074873,0,129.5623307,0.765344607,0.979833964,397.6016644,55.67436578,15.22227632,-21.63177212,0.001609052,3.31E-05,0.007414068,0.002273161,0.027413893,0.073541222,0.271545363,0,0,-7.972852125,-21.73859169,-9.497791013,1287.059881,4620.591145,1.685505227,0.132902495,0.743734959,0.123362546,0.101716208,0.031186287,0.877164807,0.019241247,0.103593946,0.928218437,3.453146589,0.492147217,0.492147217,-2.960999373,4553.367035,0,0.828486021,0.987835691,0.838688082
264,53.10494192,-8.298983588,574.0361457,1.71351186,46.21884267,0.000957573,0.979675354,0.131385505,0.747730432,0.120884062,0.100951879,0.030433627,0.891194749,0.99934443,16.0269901,0.873899976,0.019564045,0.106535978,41.4216976,266.9834881,131.271632,11.24533714,0,133.7416615,0.768363894,0.979835889,389.0112646,53.57529112,14.40327552,-21.70519145,0.001532933,3.15E-05,0.00751357,0.002265091,0.027311344,0.073265229,0.271547771,0,0,-8.00016347,-21.81185692,-9.498983588,1285.923953,4607.627189,1.651354729,0.131385505,0.747730432,0.120884062,0.100951879,0.030433627,0.873899976,0.019564045,0.106535978,0.920071523,3.468619496,0.515688884,0.515688884,-2.952930613,4540.647995,0,0.835989673,0.988445289,0.84576221
265,51.6162293,-8.300176163,548.325608,1.689719682,43.87024557,0.000915166,0.980121006,0.129870882,0.751661949,0.118467168,0.10019653,0.029674353,0.888353914,0.99612771,15.90862042,0.870579003,0.019890903,0.109530094,42.59347227,277.1362142,135.6249933,11.27756002,0,138.1837719,0.771508808,0.979837247,380.266912,51.51740462,13.6067232,-21.77835023,0.001458712,3.00E-05,0.007613716,0.002254889,0.027206952,0.07298456,0.271549472,0,0,-8.027370422,-21.88484148,-9.500176163,1284.755568,4594.344688,1.61645278,0.129870882,0.751661949,0.118467168,0.10019653,0.029674353,0.870579003,0.019890903,0.109530094,0.912191912,3.483215091,0.538698974,0.538698974,-2.944516117,4527.614261,0,0.843335541,0.989032439,0.852687442
266,50.12751667,-8.301368737,523.1759175,1.665341449,41.60851151,0.00087366,0.980573986,0.128360404,0.755528973,0.116110624,0.099451369,0.028909035,0.885553562,0.992939674,15.78858883,0.867202306,0.02022182,0.112575874,43.84645468,287.9418469,140.2591543,11.30740501,0,142.9125731,0.774782301,0.979838035,371.3707379,49.50052667,12.83289429,-21.851244,0.001386409,2.85E-05,0.007714575,0.002242512,0.02710073,0.072699249,0.271550457,0,0,-8.054471152,-21.95754072,-9.501368737,1283.554703,4580.739359,1.580805552,0.128360404,0.755528973,0.116110624,0.099451369,0.028909035,0.867202306,0.02022182,0.112575874,0.904567297,3.496915656,0.561167841,0.561167841,-2.935747815,4514.261637,0,0.850521166,0.989597872,0.859461394
267,48.63880404,-8.302561312,498.5940904,1.640368207,39.43074682,0.000833067,0.98103427,0.12685578,0.759331114,0.113813106,0.098717571,0.028138209,0.882795298,0.989781202,15.66709573,0.863770246,0.020556804,0.11567295,45.18813117,299.4613323,145.2004337,11.33486191,0,147.9549341,0.77818741,0.979838245,362.3249674,47.5243899,12.08201448,-21.9238683,0.001316038,2.71E-05,0.007816225,0.002227917,0.026992689,0.072409326,0.27155072,0,0,-8.081463841,-22.02995005,-9.502561312,1282.321315,4566.806528,1.544419658,0.12685578,0.759331114,0.113813106,0.098717571,0.028138209,0.863770246,0.020556804,0.11567295,0.897185024,3.509704806,0.583087385,0.583087385,-2.926617421,4500.585542,0,0.857544546,0.990142313,0.866082112
268,47.15009142,-8.303753887,474.585627,1.61479013,37.33410404,0.000793397,0.98150186,0.125358655,0.763068122,0.111573223,0.09799628,0.027362376,0.880080888,0.986653263,15.54434013,0.860283111,0.020895881,0.118821008,46.62694353,311.763425,150.4785092,11.35992264,0,153.3411531,0.781727273,0.979837871,353.1319209,45.58864499,11.35426246,-21.99621865,0.00124761,2.57E-05,0.007918757,0.002211063,0.026882838,0.072114816,0.271550252,0,0,-8.108346678,-22.10206487,-9.503753887,1281.055335,4552.541051,1.507302167,0.125358655,0.763068122,0.111573223,0.09799628,0.027362376,0.860283111,0.020895881,0.118821008,0.890032065,3.521567393,0.604450996,0.604450996,-2.917116397,4486.580932,0,0.864404107,0.990666474,0.872548057
269,45.66137879,-8.304946461,451.1545914,1.58859637,35.31578828,0.000754656,0.981976721,0.123870611,0.766739875,0.109389515,0.097288612,0.026581998,0.877412279,0.983556926,15.42051964,0.856741098,0.02123909,0.122019812,48.17244699,324.9259725,156.1269701,11.38257989,0,159.105522,0.785405125,0.979836904,343.7939765,43.69286583,10.64977305,-22.06829059,0.00118113,2.43E-05,0.008022272,0.002191911,0.026771183,0.071815733,0.271549042,0,0,-8.135117861,-22.1738806,-9.504946461,1279.75666,4537.937229,1.469460434,0.123870611,0.766739875,0.109389515,0.097288612,0.026581998,0.856741098,0.02123909,0.122019812,0.883094982,3.532489414,0.625253473,0.625253473,-2.90723594,4472.242221,0,0.871098688,0.991171053,0.87885808
